src,dst,weight,time_median,time_hpd_low,time_hpd_high,bayes_factor,posterior_support,jumps_mean,jumps_hpd_low,jumps_hpd_high
1.077712925844275,1.0746621365978015,1.000000,8.605249,7.587584,9.429502,,,,,
1.0746621365978015,1.4378238178242322,1.000000,6.151643,6.151643,6.151643,,,,,
1.0746621365978015,1.5079923417958614,1.000000,5.529725,5.529725,5.529725,,,,,
1.077712925844275,1.0558437752460483,1.000000,8.583910,7.487946,9.335258,,,,,
1.0558437752460483,1.4207845782531356,1.000000,5.589999,5.589999,5.589999,,,,,
1.0558437752460483,1.305765302738016,1.000000,6.439314,6.439314,6.439314,,,,,
1.2492490348998706,1.71308096909243,1.000000,6.688629,6.688629,6.688629,,,,,
1.0964933373478802,1.2215404965760883,1.000000,8.997571,8.241412,9.858459,,,,,
1.2215404965760883,1.170325660541245,1.000000,8.281220,7.657411,9.145678,,,,,
1.170325660541245,0.7748872510582524,1.000000,7.902835,7.288769,8.694773,,,,,
0.7748872510582524,0.04578383217195769,1.000000,7.192791,6.060407,8.243645,,,,,
0.04578383217195769,0.874890178117171,1.000000,6.271025,5.494266,7.403900,,,,,
0.874890178117171,1.2624384358817153,1.000000,5.398218,5.398218,5.398218,,,,,
0.874890178117171,1.4750986472388594,1.000000,3.097834,2.240922,4.234731,,,,,
1.4750986472388594,0.00027474707774103924,1.000000,2.201815,1.567642,3.028602,,,,,
0.00027474707774103924,1.0024496633046305,1.000000,1.927145,1.446815,2.584616,,,,,
1.0024496633046305,0.8048991318482384,1.000000,1.198218,1.198218,1.198218,,,,,
1.0024496633046305,0.7208095341172881,1.000000,1.730708,1.304247,2.351301,,,,,
0.7208095341172881,0.9854157564714093,1.000000,1.198218,1.198218,1.198218,,,,,
0.7208095341172881,0.8752625636059214,1.000000,1.198218,1.198218,1.198218,,,,,
0.00027474707774103924,0.9463909596873029,1.000000,1.198218,1.198218,1.198218,,,,,
1.4750986472388594,1.1376954891931432,1.000000,2.529729,1.855270,3.489126,,,,,
1.1376954891931432,0.9424003067648428,1.000000,1.387260,1.387260,1.387260,,,,,
1.1376954891931432,1.0276821377567837,1.000000,1.841180,1.510984,2.351639,,,,,
1.0276821377567837,0.9207860681766015,1.000000,1.425616,1.425616,1.425616,,,,,
1.0276821377567837,0.47402743835613553,1.000000,1.477670,1.477670,1.477670,,,,,
0.04578383217195769,0.5617118429292183,1.000000,2.803836,2.373575,3.890642,,,,,
0.5617118429292183,0.8010511342619692,1.000000,2.280410,2.280410,2.280410,,,,,
0.5617118429292183,0.8327810031235929,1.000000,2.373561,2.373561,2.373561,,,,,
0.7748872510582524,0.0017119752386029763,1.000000,7.053013,7.053013,7.053013,,,,,
1.170325660541245,1.0037873418131853,1.000000,7.825135,6.919517,8.816129,,,,,
1.0037873418131853,1.0953083176572562,1.000000,7.317822,5.997117,8.347762,,,,,
1.0953083176572562,1.4938118312031778,1.000000,5.307807,5.307807,5.307807,,,,,
1.0953083176572562,1.3207337947635363,1.000000,5.609177,5.609177,5.609177,,,,,
1.0037873418131853,0.5143145998277465,1.000000,6.198218,6.198218,6.198218,,,,,
1.2215404965760883,1.3343825546992791,1.000000,8.428811,7.666101,9.145936,,,,,
1.3343825546992791,1.6246947068406214,1.000000,6.784520,6.784520,6.784520,,,,,
1.3343825546992791,0.26727859774488294,1.000000,7.329725,7.329725,7.329725,,,,,
1.4559537266493965,0.28598725880855574,1.000000,9.198218,9.198218,9.198218,,,,,
0.29236591309772264,1.3909818250308763,1.000000,12.385006,11.537453,13.527661,,,,,
1.3909818250308763,0.9201802976441711,1.000000,11.516027,11.516027,11.516027,,,,,
1.3909818250308763,1.1325432424442086,1.000000,8.795479,8.795479,8.795479,,,,,
0.3611206775138107,0.5777904198660173,1.000000,13.198218,13.198218,13.198218,,,,,
0.8402612089106674,0.06781897605119151,1.000000,16.371585,16.371585,16.371585,,,,,
1.4559728944894739,1.0669278566970228,1.000000,18.198218,18.198218,18.198218,,,,,
1.056176484107827,0.25781874571176344,1.000000,19.515360,18.227891,20.796861,,,,,
0.25781874571176344,0.05838847369110062,1.000000,16.628616,15.288323,18.734660,,,,,
0.05838847369110062,1.1777695769840721,1.000000,14.905068,14.905068,14.905068,,,,,
0.05838847369110062,1.2109852937558834,1.000000,14.020136,14.020136,14.020136,,,,,
0.25781874571176344,0.10786047490351382,1.000000,19.371808,18.027453,20.710498,,,,,
0.10786047490351382,1.256381274535035,1.000000,18.759992,17.452487,20.196983,,,,,
1.256381274535035,1.3719621128325086,1.000000,17.400888,16.263836,18.782618,,,,,
1.3719621128325086,1.368977241072409,1.000000,15.791045,15.315589,16.525044,,,,,
1.368977241072409,0.7151573049959059,1.000000,15.198218,15.198218,15.198218,,,,,
1.368977241072409,0.9156216731993475,1.000000,15.198218,15.198218,15.198218,,,,,
1.3719621128325086,1.0819306511948732,1.000000,15.198218,15.198218,15.198218,,,,,
1.256381274535035,1.298893154877556,1.000000,17.404409,16.304934,18.761810,,,,,
1.298893154877556,1.176191569280441,1.000000,15.198218,15.198218,15.198218,,,,,
1.298893154877556,1.1139281784457744,1.000000,17.070978,16.072360,18.335123,,,,,
1.1139281784457744,1.0460026022138453,1.000000,15.198218,15.198218,15.198218,,,,,
1.1139281784457744,1.2955569993356275,1.000000,15.198218,15.198218,15.198218,,,,,
0.10786047490351382,1.2068428484158749,1.000000,18.506961,17.527710,19.802991,,,,,
1.2068428484158749,0.0016785106089028706,1.000000,16.948903,16.948903,16.948903,,,,,
1.2068428484158749,1.2503411139674587,1.000000,17.629197,16.534807,19.014007,,,,,
1.2503411139674587,1.1704664022463398,1.000000,16.196721,16.196721,16.196721,,,,,
1.2503411139674587,1.3150081476275943,1.000000,16.966949,15.978439,18.436123,,,,,
1.3150081476275943,1.3458884864087923,1.000000,16.845286,15.742360,18.236840,,,,,
1.3458884864087923,1.2311020543681939,1.000000,16.779357,15.587218,18.450907,,,,,
1.2311020543681939,1.6529754162365167,1.000000,13.781861,13.611919,14.356834,,,,,
1.6529754162365167,1.1670978855479037,1.000000,13.611917,13.611917,13.611917,,,,,
1.6529754162365167,1.8839351291715185,1.000000,8.996269,8.273708,10.023101,,,,,
1.8839351291715185,1.3339769511796322,1.000000,8.196721,8.196721,8.196721,,,,,
1.8839351291715185,0.7269772268518463,1.000000,8.196721,8.196721,8.196721,,,,,
1.2311020543681939,1.2535329866943354,1.000000,15.198218,15.198218,15.198218,,,,,
1.3458884864087923,1.4269980837804699,1.000000,15.198218,15.198218,15.198218,,,,,
1.3150081476275943,1.1321285984241476,1.000000,15.705971,14.506207,17.667221,,,,,
1.1321285984241476,1.3698560461981875,1.000000,13.198218,13.198218,13.198218,,,,,
1.1321285984241476,0.9537303913193638,1.000000,13.636575,13.636575,13.636575,,,,,
1.2628834800104856,1.0925354522445616,1.000000,20.196721,20.196721,20.196721,,,,,
1.3439402521762391,1.3113304452382624,1.000000,30.311300,27.040123,34.345434,,,,,
1.3113304452382624,1.2335451519904985,1.000000,29.139304,26.240221,32.641669,,,,,
1.2335451519904985,1.377814794993846,1.000000,26.872099,24.849741,29.262560,,,,,
1.377814794993846,1.089153724802209,1.000000,25.237069,23.422686,27.196651,,,,,
1.089153724802209,0.4106011345354247,1.000000,24.296527,22.475587,26.220958,,,,,
0.4106011345354247,1.2883290167112444,1.000000,23.091402,21.618201,24.757142,,,,,
1.2883290167112444,0.07676195100204239,1.000000,22.476015,21.311431,23.917726,,,,,
0.07676195100204239,1.220493086250568,1.000000,22.078174,21.113658,23.256283,,,,,
1.220493086250568,1.2014926686287184,1.000000,20.321430,19.091807,21.686534,,,,,
1.2014926686287184,0.20971440473795133,1.000000,19.843744,18.803284,21.103748,,,,,
0.20971440473795133,0.6869807565184799,1.000000,19.200198,18.430757,20.270783,,,,,
0.6869807565184799,0.2742979797372964,1.000000,18.220136,18.220136,18.220136,,,,,
0.6869807565184799,0.4650943410116277,1.000000,17.910415,16.748929,19.162855,,,,,
0.4650943410116277,1.1300823062454268,1.000000,17.500421,16.459911,18.631080,,,,,
1.1300823062454268,1.304929939401947,1.000000,15.211917,15.211917,15.211917,,,,,
1.1300823062454268,1.2070371284762067,1.000000,17.257551,16.328377,18.376662,,,,,
1.2070371284762067,1.2584111588850224,1.000000,17.077416,16.113885,18.285596,,,,,
1.2584111588850224,1.075884621069029,1.000000,14.639314,14.639314,14.639314,,,,,
1.2584111588850224,1.6468905911460034,1.000000,15.420136,15.420136,15.420136,,,,,
1.2070371284762067,1.3696893220515483,1.000000,16.283825,15.597852,17.261366,,,,,
1.3696893220515483,0.9612976780943236,1.000000,15.291369,15.291369,15.291369,,,,,
1.3696893220515483,0.6494083493489392,1.000000,15.444794,15.444794,15.444794,,,,,
0.4650943410116277,1.1822042645905544,1.000000,15.486245,14.867596,16.493235,,,,,
1.1822042645905544,0.007527434253610341,1.000000,11.436575,11.436575,11.436575,,,,,
1.1822042645905544,1.129164641768999,1.000000,14.603698,14.603698,14.603698,,,,,
0.20971440473795133,0.5913591221771388,1.000000,17.943096,16.665499,19.457644,,,,,
0.5913591221771388,0.1417392678020037,1.000000,14.198218,14.198218,14.198218,,,,,
0.5913591221771388,0.8555102138767962,1.000000,17.548924,16.443713,18.977611,,,,,
0.8555102138767962,0.7700382792024012,1.000000,15.843461,14.994933,17.198261,,,,,
0.7700382792024012,1.2530750357993616,1.000000,15.271711,14.673355,16.247850,,,,,
1.2530750357993616,1.2714898502956156,1.000000,14.488835,13.803159,15.570067,,,,,
1.2714898502956156,1.2352561179775736,1.000000,14.078876,13.643540,15.178525,,,,,
1.2352561179775736,1.0616507386150151,1.000000,13.926236,13.464495,15.104136,,,,,
1.0616507386150151,0.0016508808888468143,1.000000,13.198218,13.198218,13.198218,,,,,
1.0616507386150151,1.1488300024418496,1.000000,12.717182,12.244586,13.301979,,,,,
1.1488300024418496,1.1301538497350139,1.000000,11.647533,11.647533,11.647533,,,,,
1.1488300024418496,0.6365059481258225,1.000000,12.221311,12.221311,12.221311,,,,,
1.2352561179775736,1.0598870101384725,1.000000,13.763012,13.197034,14.669314,,,,,
1.0598870101384725,1.352439561449888,1.000000,13.071524,12.442362,13.883243,,,,,
1.352439561449888,1.0969168128167448,1.000000,12.796821,12.114759,13.540405,,,,,
1.0969168128167448,0.9614450971493234,1.000000,12.575455,11.939701,13.174940,,,,,
0.9614450971493234,0.12198922007200205,1.000000,9.450273,9.450273,9.450273,,,,,
0.9614450971493234,0.794066043564174,1.000000,11.901639,11.901639,11.901639,,,,,
1.0969168128167448,1.3117604525428255,1.000000,10.852233,10.310551,11.693971,,,,,
1.3117604525428255,0.18575113306839341,1.000000,9.332648,8.571595,10.356109,,,,,
0.18575113306839341,0.21650732497472389,1.000000,9.139384,8.330924,10.240550,,,,,
0.21650732497472389,0.6860198251130244,1.000000,7.316027,7.316027,7.316027,,,,,
0.21650732497472389,0.7686301074423575,1.000000,7.696721,7.696721,7.696721,,,,,
0.18575113306839341,0.05267513177422109,1.000000,4.617486,4.617486,4.617486,,,,,
1.3117604525428255,1.146669167762827,1.000000,10.567324,10.310549,11.251525,,,,,
1.146669167762827,1.1177249981891644,1.000000,10.310547,10.310547,10.310547,,,,,
1.146669167762827,0.01644906113012301,1.000000,9.909901,9.363428,10.770581,,,,,
0.01644906113012301,1.223263297760102,1.000000,9.282650,8.830824,9.796474,,,,,
1.223263297760102,1.1563123495680196,1.000000,8.996682,8.197280,9.527357,,,,,
1.1563123495680196,0.003697997545387882,1.000000,5.154383,5.154383,5.154383,,,,,
1.1563123495680196,1.1229538688290577,1.000000,8.905006,8.053488,9.435765,,,,,
1.1229538688290577,1.195771533043731,1.000000,8.808557,7.929353,9.340152,,,,,
1.195771533043731,1.3143590614234404,1.000000,6.726986,6.726986,6.726986,,,,,
1.195771533043731,1.035672441320571,1.000000,8.564663,7.654441,9.213788,,,,,
1.035672441320571,1.1248653790913463,1.000000,5.748903,5.748903,5.748903,,,,,
1.035672441320571,1.3225215760398736,1.000000,7.911418,7.208471,8.817213,,,,,
1.3225215760398736,1.32741152545798,1.000000,7.165342,7.165342,7.165342,,,,,
1.3225215760398736,1.0722397469113738,1.000000,6.735205,6.735205,6.735205,,,,,
1.1229538688290577,1.0656148195186559,1.000000,6.362602,6.362602,6.362602,,,,,
1.223263297760102,0.7913668427027531,1.000000,8.650822,8.342630,9.049177,,,,,
0.7913668427027531,1.1278208310222695,1.000000,8.333333,8.333333,8.333333,,,,,
0.7913668427027531,1.74004413878823,1.000000,6.085890,6.085890,6.085890,,,,,
0.01644906113012301,1.145419548557739,1.000000,9.546570,9.214205,10.070771,,,,,
1.145419548557739,1.0496395965562502,1.000000,9.334888,9.018738,9.734401,,,,,
1.0496395965562502,1.146250573662725,1.000000,9.008871,8.373868,9.574706,,,,,
1.146250573662725,1.3167544802432665,1.000000,8.298236,7.366313,9.204134,,,,,
1.3167544802432665,1.508019308427077,1.000000,6.845353,6.420807,7.755739,,,,,
1.508019308427077,0.5656803443357045,1.000000,6.556100,6.420141,7.118339,,,,,
0.5656803443357045,1.4142109512807857,1.000000,6.085890,6.085890,6.085890,,,,,
0.5656803443357045,0.8180286430886564,1.000000,6.420136,6.420136,6.420136,,,,,
1.508019308427077,1.1202786783150953,1.000000,6.337944,6.337944,6.337944,,,,,
1.3167544802432665,1.1556161735216701,1.000000,6.359862,6.359862,6.359862,,,,,
1.146250573662725,1.2409204782468672,1.000000,8.624191,7.667161,9.287171,,,,,
1.2409204782468672,1.2811050037157643,1.000000,7.779702,6.780621,8.690874,,,,,
1.2811050037157643,1.1718276390947773,1.000000,7.547807,6.610564,8.345375,,,,,
1.1718276390947773,1.2006105602143355,1.000000,6.228355,6.228355,6.228355,,,,,
1.1718276390947773,1.6758532974121954,1.000000,6.107807,6.107807,6.107807,,,,,
1.2811050037157643,1.8135201538641068,1.000000,4.694109,4.694109,4.694109,,,,,
1.2409204782468672,1.3683639981252003,1.000000,6.198218,6.198218,6.198218,,,,,
1.0496395965562502,1.1192188868528439,1.000000,9.226306,8.923612,9.605343,,,,,
1.1192188868528439,1.1622929175142467,1.000000,9.059927,8.864014,9.393141,,,,,
1.1622929175142467,1.503114804384828,1.000000,7.107807,7.107807,7.107807,,,,,
1.1622929175142467,0.7336567849198398,1.000000,8.842054,8.842054,8.842054,,,,,
1.1192188868528439,0.010862040072777183,1.000000,7.198218,7.198218,7.198218,,,,,
1.145419548557739,1.0756086665216198,1.000000,9.113287,9.113287,9.113287,,,,,
1.352439561449888,1.2974176205067056,1.000000,11.534132,11.365344,12.039449,,,,,
1.2974176205067056,1.0154602779734216,1.000000,11.365342,11.365342,11.365342,,,,,
1.2974176205067056,0.9889030626696295,1.000000,10.329725,10.329725,10.329725,,,,,
1.0598870101384725,1.3098625541680249,1.000000,13.293392,12.908305,13.882582,,,,,
1.3098625541680249,1.2920947067708717,1.000000,12.881652,12.096070,13.537064,,,,,
1.2920947067708717,1.077614054702927,1.000000,9.270325,8.717547,10.006448,,,,,
1.077614054702927,1.1636196405422068,1.000000,8.807334,8.120672,9.306937,,,,,
1.1636196405422068,1.3359225002310513,1.000000,7.116027,7.116027,7.116027,,,,,
1.1636196405422068,1.2859136155605837,1.000000,8.251349,7.785281,8.944952,,,,,
1.2859136155605837,1.0406532092854015,1.000000,8.038716,7.759624,8.644843,,,,,
1.0406532092854015,0.6681603954160529,1.000000,7.121506,7.121506,7.121506,,,,,
1.0406532092854015,0.6562006222708305,1.000000,7.903489,7.759564,8.350379,,,,,
0.6562006222708305,1.2249716111479414,1.000000,7.157123,7.157123,7.157123,,,,,
0.6562006222708305,0.8050584152860869,1.000000,7.759563,7.759563,7.759563,,,,,
1.2859136155605837,0.8692278349890149,1.000000,7.283150,7.283150,7.283150,,,,,
1.077614054702927,1.1069176255469955,1.000000,8.993575,8.462215,9.565512,,,,,
1.1069176255469955,1.1197323044185092,1.000000,8.915455,8.296170,9.411549,,,,,
1.1197323044185092,1.121302744682083,1.000000,8.790109,8.086164,9.319261,,,,,
1.121302744682083,1.3995860291077253,1.000000,7.918004,7.521911,8.541076,,,,,
1.3995860291077253,0.4609258353629084,1.000000,7.521506,7.521506,7.521506,,,,,
1.3995860291077253,0.8703834618742757,1.000000,7.428355,7.428355,7.428355,,,,,
1.121302744682083,0.9558104273031829,1.000000,6.998218,6.998218,6.998218,,,,,
1.1197323044185092,0.8343024262687717,1.000000,7.526986,7.526986,7.526986,,,,,
1.1069176255469955,0.0024275729444512093,1.000000,7.395479,7.395479,7.395479,,,,,
1.2920947067708717,1.2111926867934815,1.000000,12.716276,11.942448,13.348796,,,,,
1.2111926867934815,1.1975104967611727,1.000000,12.499081,11.878694,13.128939,,,,,
1.1975104967611727,1.0262551148912789,1.000000,11.028355,11.028355,11.028355,,,,,
1.1975104967611727,1.2487561697306209,1.000000,11.822404,11.822404,11.822404,,,,,
1.2111926867934815,1.3683336739606955,1.000000,11.250273,11.250273,11.250273,,,,,
1.3098625541680249,0.002503519336342831,1.000000,12.853013,12.853013,12.853013,,,,,
1.2714898502956156,1.048706317538914,1.000000,13.795830,13.022455,14.690228,,,,,
1.048706317538914,0.05921203845530786,1.000000,13.149780,12.465610,13.996018,,,,,
0.05921203845530786,1.148357276097114,1.000000,12.328709,10.680804,13.674172,,,,,
1.148357276097114,0.0007872888839190337,1.000000,3.728744,3.231900,4.483067,,,,,
0.0007872888839190337,0.6881904070454301,1.000000,3.198218,3.198218,3.198218,,,,,
0.0007872888839190337,0.7439357380505346,1.000000,3.198218,3.198218,3.198218,,,,,
1.148357276097114,1.2346358009818912,1.000000,9.291369,9.291369,9.291369,,,,,
0.05921203845530786,0.8892991397333505,1.000000,12.707625,12.104350,13.281754,,,,,
0.8892991397333505,0.0033556479943205797,1.000000,6.414657,6.414657,6.414657,,,,,
0.8892991397333505,1.0130660185199427,1.000000,12.556289,12.081957,13.070867,,,,,
1.0130660185199427,1.0893858138378019,1.000000,12.385299,12.046503,12.966410,,,,,
1.0893858138378019,0.9995837432619454,1.000000,12.046448,12.046448,12.046448,,,,,
